sample_id,state,latitude,longitude,label,sample_type
2752,manipur,6730313.272486943,-1610335.620121982,0,background
2753,manipur,6661508.71221934,-1727027.1909519194,0,background
2754,manipur,6599457.3479556935,-1680313.8098512834,0,background
2755,manipur,6683860.379117406,-1713533.2415786444,0,background
2756,manipur,6750761.09280261,-1699004.165638076,0,background
2757,manipur,6737105.14090674,-1636461.597744767,0,background
2758,manipur,6598879.153833257,-1686538.9199859567,0,background
2759,manipur,6685491.6665747585,-1586234.2425099409,0,background
2760,manipur,6634675.251311701,-1662897.059200647,0,background
2761,manipur,6681610.809018696,-1583650.744927419,0,background
2762,manipur,6749701.528004314,-1699486.1254498498,0,background
2763,manipur,6728059.993043736,-1703308.9601077088,0,background
2764,manipur,6747208.91995495,-1647510.2616100288,0,background
2765,manipur,6693835.681750096,-1674799.3031220022,0,background
2766,manipur,6663482.110785168,-1665448.4539664297,0,background
2767,manipur,6749520.84234794,-1701144.94704213,0,background
2768,manipur,6641761.209396896,-1740199.846287252,0,background
2769,manipur,6632524.01427193,-1625580.5721241187,0,background
2770,manipur,6637546.528359818,-1643586.1524042024,0,background
2771,manipur,6754242.957558303,-1634976.512194416,0,background
2772,manipur,6617534.485721938,-1707533.4513255607,0,background
2773,manipur,6666447.694676485,-1683265.6995827688,0,background
2774,manipur,6743236.184119627,-1651237.1922556988,0,background
2775,manipur,6619043.695057825,-1700587.8828891688,0,background
2776,manipur,6669581.503305439,-1583479.5415045219,0,background
2777,manipur,6656903.190501598,-1627955.7817355534,0,background
2778,manipur,6684346.01773043,-1704249.3460244318,0,background
2779,manipur,6699189.504515658,-1667943.3151578782,0,background
2780,manipur,6600138.187057851,-1683477.239151748,0,background
2781,manipur,6647611.607597632,-1589523.738702418,0,background
2782,manipur,6704207.143183922,-1642003.0309157895,0,background
2783,manipur,6654723.517244307,-1643778.3182081573,0,background
2784,manipur,6690727.629410199,-1706386.3929548021,0,background
2785,manipur,6661199.507105347,-1640901.3379939895,0,background
2786,manipur,6667378.066980885,-1662969.2635452887,0,background
2787,manipur,6598330.36641687,-1698660.611429001,0,background
2788,manipur,6720156.298771676,-1587292.2973520895,0,background
2789,manipur,6620587.523806063,-1698416.6221361065,0,background
2790,manipur,6737782.772712731,-1648878.063036161,0,background
2791,manipur,6597467.05181691,-1698396.7765489605,0,background
2792,manipur,6634145.903505811,-1618282.1480487182,0,background
2793,manipur,6732519.178838919,-1659902.630856979,0,background
2794,manipur,6663443.110539481,-1693948.545371153,0,background
2795,manipur,6653847.820714463,-1596196.1502382497,0,background
2796,manipur,6677458.937882719,-1578438.7877923911,0,background
2797,manipur,6604813.542513819,-1651479.9410969573,0,background
2798,manipur,6669780.851216758,-1662344.1089141003,0,background
2799,manipur,6598760.923031155,-1685495.5734859419,0,background
2800,manipur,6742079.71831756,-1699285.1233533754,0,background
2801,manipur,6627096.644258595,-1738544.2684558432,0,background
2802,manipur,6745348.194308297,-1646456.9770198816,0,background
2803,manipur,6685417.210909384,-1613410.7815526996,0,background
2804,manipur,6740246.008466653,-1643270.507682803,0,background
2805,manipur,6669390.52070411,-1666627.7140050705,0,background
2806,manipur,6715123.936056056,-1652234.5881980278,0,background
2807,manipur,6693602.4715594165,-1660409.251846421,0,background
2808,manipur,6665791.583685267,-1646229.833404061,0,background
2809,manipur,6665158.170407907,-1581924.0639878297,0,background
2810,manipur,6741559.632378709,-1652880.2894149134,0,background
2811,manipur,6668331.931336298,-1725618.5846474608,0,background
2812,manipur,6747868.827474232,-1700892.2320276543,0,background
2813,manipur,6691331.000737499,-1649316.5095623136,0,background
2814,manipur,6680044.734662671,-1590779.125279589,0,background
2815,manipur,6692504.787584213,-1716081.657710009,0,background
2816,manipur,6710874.628956503,-1637297.836200499,0,background
2817,manipur,6617411.102203782,-1695582.3864643057,0,background
2818,manipur,6646750.61513422,-1652532.8616093933,0,background
2819,manipur,6600322.911358445,-1687075.970345175,0,background
2820,manipur,6634006.659165578,-1641227.789112998,0,background
2821,manipur,6671313.387595689,-1723864.842187646,0,background
2822,manipur,6697448.271408529,-1675273.302420475,0,background
2823,manipur,6660177.938409424,-1719550.5189039218,0,background
2824,manipur,6752627.29738538,-1660466.518198584,0,background
2825,manipur,6618012.867197179,-1731044.5457190955,0,background
2826,manipur,6685701.411946955,-1708230.50283654,0,background
2827,manipur,6737066.122981117,-1703313.7111852856,0,background
2828,manipur,6625191.447843132,-1677498.076047071,0,background
2829,manipur,6631331.382193758,-1734477.9455139332,0,background
2830,manipur,6631202.002669601,-1647312.3901531228,0,background
2831,manipur,6667392.158953023,-1658165.9021260394,0,background
2832,manipur,6680526.236684026,-1650378.865873894,0,background
2833,manipur,6734922.499379472,-1642032.156147548,0,background
2834,manipur,6649997.263463565,-1653422.569722995,0,background
2835,manipur,6686706.489864656,-1650952.8747852277,0,background
2836,manipur,6655270.08161828,-1644537.1744621808,0,background
2837,manipur,6679120.93060869,-1591245.0502920032,0,background
2838,manipur,6655579.195322299,-1636043.3738825668,0,background
2839,manipur,6622117.496662444,-1675369.2849038106,0,background
2840,manipur,6689912.950104337,-1710758.7539515083,0,background
2841,manipur,6663096.582200842,-1663960.497839136,0,background
2842,manipur,6657585.6425291775,-1670328.2089750548,0,background
2843,manipur,6702154.166738601,-1618842.381764614,0,background
2844,manipur,6629106.802435793,-1638865.3561441116,0,background
2845,manipur,6661395.802688634,-1642823.323818702,0,background
2846,manipur,6655612.415401521,-1629384.3985032877,0,background
2847,manipur,6648940.197880965,-1653550.637643609,0,background
2848,manipur,6674873.126811721,-1579842.961697383,0,background
2849,manipur,6671944.707769949,-1661082.513330007,0,background
2850,manipur,6704449.48102042,-1667828.8128282863,0,background
2851,manipur,6731944.263271724,-1641605.150120163,0,background
2852,manipur,6606602.664238085,-1720294.0139456503,0,background
2853,manipur,6629717.902216972,-1623221.6237118333,0,background
2854,manipur,6646034.071364821,-1595241.4715441093,0,background
2855,manipur,6653647.199304981,-1667639.1396816873,0,background
2856,manipur,6727970.731414283,-1644297.3526072528,0,background
2857,manipur,6742855.278159743,-1649623.5932273427,0,background
2858,manipur,6680140.937597261,-1674699.1171460738,0,background
2859,manipur,6710818.518564675,-1634463.321028901,0,background
2860,manipur,6744626.443581132,-1634570.357530379,0,background
2861,manipur,6694847.169895726,-1708463.1302066739,0,background
2862,manipur,6621118.12736179,-1680484.9647185882,0,background
2863,manipur,6684341.466292598,-1581681.9276464782,0,background
2864,manipur,6691001.363594061,-1651827.2830141005,0,background
2865,manipur,6642774.375487401,-1659093.7949555998,0,background
2866,manipur,6619147.552729946,-1646936.6589637601,0,background
2867,manipur,6717757.637241866,-1602140.8380384368,0,background
2868,manipur,6697963.774315019,-1654014.5452807094,0,background
2869,manipur,6632922.713083916,-1676517.8406070862,0,background
2870,manipur,6677558.225315812,-1577575.4061207192,0,background
2871,manipur,6686483.170451491,-1646360.5632453552,0,background
2872,manipur,6706387.97962289,-1665797.8573701521,0,background
2873,manipur,6632892.707416217,-1679066.8552732219,0,background
2874,manipur,6733351.055192358,-1642640.8529778689,0,background
2875,manipur,6747883.883450053,-1701804.7632795325,0,background
2876,manipur,6749403.627576033,-1639499.3962881707,0,background
2877,manipur,6659154.003254918,-1725749.0855757042,0,background
2878,manipur,6612690.26895926,-1630139.2179995198,0,background
2879,manipur,6690325.4466205435,-1656576.2195115592,0,background
2880,manipur,6659293.745007043,-1719710.2994789027,0,background
2881,manipur,6740647.93210754,-1694500.7861312886,0,background
2882,manipur,6675847.966271383,-1574851.547566276,0,background
2883,manipur,6622564.2567272615,-1640464.8305215472,0,background
2884,manipur,6699743.922995456,-1663074.8249360821,0,background
2885,manipur,6593541.508546335,-1701835.9124094713,0,background
2886,manipur,6660390.378031625,-1724379.98364385,0,background
2887,manipur,6736193.504149453,-1658789.662375247,0,background
2888,manipur,6671532.714203959,-1587119.6503902841,0,background
2889,manipur,6658538.321159455,-1650499.6340988793,0,background
2890,manipur,6618786.83439786,-1733432.3650988783,0,background
2891,manipur,6680371.900521168,-1642990.6628847679,0,background
2892,manipur,6652464.953347866,-1620717.6354358345,0,background
2893,manipur,6741735.421869486,-1640334.9139642306,0,background
2894,manipur,6734774.075902211,-1651448.9621302858,0,background
2895,manipur,6741220.0702338405,-1695318.0858603485,0,background
2896,manipur,6622889.988234805,-1635174.59557941,0,background
2897,manipur,6627106.412121112,-1743411.8533249113,0,background
2898,manipur,6737398.858872705,-1583129.7237616286,0,background
2899,manipur,6720598.794259746,-1589071.1006416986,0,background
2900,manipur,6605195.466475945,-1694411.5855847276,0,background
2901,manipur,6687799.459122358,-1647843.365155927,0,background
2902,manipur,6697736.999442144,-1675387.552910182,0,background
2903,manipur,6677914.215884285,-1575515.3363295544,0,background
2904,manipur,6666977.908659021,-1719561.3489712025,0,background
2905,manipur,6743033.633289416,-1664685.56653558,0,background
2906,manipur,6709890.306259194,-1606040.3429555623,0,background
2907,manipur,6624187.46046375,-1620529.6986169838,0,background
2908,manipur,6622906.069669326,-1623935.5258038985,0,background
2909,manipur,6693587.092349635,-1654726.253088976,0,background
2910,manipur,6733533.536162395,-1650082.399153482,0,background
2911,manipur,6656646.177745521,-1592922.6603339664,0,background
2912,manipur,6727167.263033774,-1645078.5839681434,0,background
2913,manipur,6697951.558283453,-1677277.9768038378,0,background
2914,manipur,6654351.907529074,-1592918.9918855345,0,background
2915,manipur,6625267.431008301,-1680510.8856859226,0,background
2916,manipur,6629302.420605439,-1624861.8239828371,0,background
2917,manipur,6685197.417464852,-1659263.4617132724,0,background
2918,manipur,6701252.66775986,-1615200.6744670111,0,background
2919,manipur,6744855.845352999,-1643596.6754773417,0,background
2920,manipur,6687709.600453173,-1660839.628352403,0,background
2921,manipur,6720805.803152299,-1604042.940398546,0,background
2922,manipur,6634786.099396138,-1642339.1824515231,0,background
2923,manipur,6730323.485062689,-1643235.796160245,0,background
2924,manipur,6669202.750088573,-1664630.0331997464,0,background
2925,manipur,6634834.700832216,-1623671.877136753,0,background
2926,manipur,6750347.143968396,-1698463.346604382,0,background
2927,manipur,6648501.730863825,-1645883.9739332118,0,background
2928,manipur,6620418.297189974,-1680756.5183401667,0,background
2929,manipur,6635089.724416243,-1616286.604259678,0,background
2930,manipur,6628940.309622578,-1618778.389285296,0,background
2931,manipur,6639329.809161352,-1637847.25408736,0,background
2932,manipur,6681748.447388179,-1677952.6337802554,0,background
2933,manipur,6605893.048381742,-1676135.5331814676,0,background
2934,manipur,6610680.563048246,-1625362.3088060804,0,background
2935,manipur,6704214.48061867,-1610095.806828591,0,background
2936,manipur,6688799.725129258,-1703145.7082347933,0,background
2937,manipur,6602712.780547305,-1679350.2059876542,0,background
2938,manipur,6658774.861407232,-1647847.425307879,0,background
2939,manipur,6619322.670237712,-1736257.9720412025,0,background
2940,manipur,6674122.441938675,-1665040.7664602164,0,background
2941,manipur,6671705.833830024,-1582297.413914852,0,background
2942,manipur,6666286.504001882,-1581079.7478821308,0,background
2943,manipur,6682313.861845792,-1589113.2463191464,0,background
2944,manipur,6698737.983665058,-1655734.604802648,0,background
2945,manipur,6681228.539164933,-1583300.668703756,0,background
2946,manipur,6652658.0290931845,-1634474.5634029135,0,background
2947,manipur,6658951.883438149,-1635460.7650949683,0,background
2948,manipur,6754039.075851479,-1582182.9313988145,0,background
2949,manipur,6749528.804162037,-1649862.6009866253,0,background
2950,manipur,6626519.262876848,-1743153.4076152616,0,background
2951,manipur,6651201.027899916,-1647849.7491943133,0,background
2952,manipur,6688234.850647707,-1706357.6639919442,0,background
2953,manipur,6657256.072207919,-1623178.8820908729,0,background
2954,manipur,6736539.718479337,-1637424.9740742017,0,background
2955,manipur,6651561.144362081,-1622778.9925814962,0,background
2956,manipur,6676197.801656093,-1661588.8255768034,0,background
2957,manipur,6627664.847976627,-1743285.0217064,0,background
2958,manipur,6719977.133893194,-1608134.5327770829,0,background
2959,manipur,6615771.8541804105,-1700236.2962692345,0,background
2960,manipur,6750784.374358636,-1655585.4020536195,0,background
2961,manipur,6699639.777294814,-1708910.9438362431,0,background
2962,manipur,6706119.920948485,-1609638.476616996,0,background
2963,manipur,6734315.266068518,-1657720.3073027814,0,background
2964,manipur,6740005.7939651515,-1655187.850047503,0,background
2965,manipur,6675030.62309975,-1668882.0152557823,0,background
2966,manipur,6650076.222890014,-1592603.702974127,0,background
2967,manipur,6657125.655586146,-1621766.4855097514,0,background
2968,manipur,6704608.44954834,-1667457.263779595,0,background
2969,manipur,6632385.397198307,-1659444.752227884,0,background
2970,manipur,6652592.2926036,-1669801.9728490002,0,background
2971,manipur,6667309.986828468,-1656546.6811472483,0,background
2972,manipur,6719448.701954893,-1579319.7118127113,0,background
2973,manipur,6745198.357157182,-1667971.3272433348,0,background
2974,manipur,6745870.876191427,-1665100.6411109758,0,background
2975,manipur,6752888.197442386,-1699959.3908313725,0,background
2976,manipur,6734711.707526628,-1649201.2370197363,0,background
2977,manipur,6663535.027115461,-1642864.4027626328,0,background
2978,manipur,6687549.420013941,-1700952.886223546,0,background
2979,manipur,6619750.329788242,-1642680.380901683,0,background
2980,manipur,6683089.637538012,-1639478.4262101655,0,background
2981,manipur,6691535.186047214,-1710668.5060951198,0,background
2982,manipur,6598965.088198407,-1684401.9414148373,0,background
2983,manipur,6616991.295387268,-1701862.282689952,0,background
2984,manipur,6700817.052179074,-1663238.3239913487,0,background
2985,manipur,6691453.69066324,-1646114.2942986668,0,background
2986,manipur,6685685.343294681,-1655110.5967993957,0,background
2987,manipur,6625761.294912605,-1683022.2880693607,0,background
2988,manipur,6706739.404434372,-1644891.0569665346,0,background
2989,manipur,6671836.7203849545,-1577478.7450852077,0,background
2990,manipur,6634113.077397732,-1676808.8231826953,0,background
2991,manipur,6664429.7981234,-1696377.674629166,0,background
2992,manipur,6658117.625786658,-1630966.356120974,0,background
2993,manipur,6618493.034027382,-1629017.9854515144,0,background
2994,manipur,6614408.840701609,-1696498.1659942954,0,background
2995,manipur,6743664.503127699,-1645319.326880406,0,background
2996,manipur,6656807.707557821,-1639089.1770494636,0,background
2997,manipur,6643893.848629606,-1598286.3962430484,0,background
2998,manipur,6714000.651755501,-1650468.453111882,0,background
2999,manipur,6673807.11377265,-1718056.8938580523,0,background
3000,manipur,6668432.430240566,-1720019.706801972,0,background
3001,manipur,6733452.970466767,-1614526.2365965287,0,background
3002,manipur,6687614.758798416,-1649103.1623420636,0,background
3003,manipur,6735640.87246637,-1635837.726783565,0,background
3004,manipur,6739680.839780821,-1698287.9080776328,0,background
3005,manipur,6594963.188029881,-1703496.7854535952,0,background
3006,manipur,6729129.162771753,-1648599.530126993,0,background
3007,manipur,6684286.98954395,-1665125.5748750034,0,background
3008,manipur,6621669.296497024,-1673494.332753336,0,background
3009,manipur,6640450.106133189,-1737417.1601023648,0,background
3010,manipur,6707917.996664095,-1607327.577398906,0,background
3011,manipur,6601233.425123583,-1685283.5140279313,0,background
3012,manipur,6721970.708566907,-1605930.1051306897,0,background
3013,manipur,6669550.875459557,-1728069.8251777482,0,background
3014,manipur,6731282.568226504,-1647029.0276548334,0,background
3015,manipur,6685231.011315699,-1660269.197378069,0,background
3016,manipur,6689416.496116826,-1714189.4165786558,0,background
3017,manipur,6702478.133973499,-1711585.7243101366,0,background
3018,manipur,6686319.533358449,-1697567.940254469,0,background
3019,manipur,6682284.177453878,-1662940.0988750348,0,background
3020,manipur,6619782.7513950635,-1696356.5620075776,0,background
3021,manipur,6686778.967110061,-1650033.3362533539,0,background
3022,manipur,6651557.217773152,-1646358.847924855,0,background
3023,manipur,6711740.31199862,-1658293.9871848004,0,background
3024,manipur,6685314.260319434,-1669037.8358657435,0,background
3025,manipur,6681001.552512954,-1589578.5294104554,0,background
3026,manipur,6639622.270978632,-1736172.3024849382,0,background
3027,manipur,6752926.384863347,-1635451.632325138,0,background
3028,manipur,6619329.1635373905,-1702397.2185145596,0,background
3029,manipur,6653478.420904831,-1597907.9160467354,0,background
3030,manipur,6675657.585163081,-1664208.4827709275,0,background
3031,manipur,6738934.562301519,-1647191.1406505983,0,background
3032,manipur,6665653.798526716,-1642141.736148473,0,background
3033,manipur,6668260.326510993,-1682473.9360893993,0,background
3034,manipur,6690619.966111297,-1665542.4133938528,0,background
3035,manipur,6631341.554911604,-1645760.539013159,0,background
3036,manipur,6693520.656945247,-1653208.0415106288,0,background
3037,manipur,6656742.864948025,-1605623.1385347212,0,background
3038,manipur,6680476.10504382,-1666783.5029434327,0,background
3039,manipur,6672092.855806009,-1641493.698798458,0,background
3040,manipur,6671900.623565173,-1718467.6478221447,0,background
3041,manipur,6655093.26480074,-1619641.7785151957,0,background
3042,manipur,6649169.22989544,-1598984.0418425433,0,background
3043,manipur,6619097.417454388,-1692263.2627170375,0,background
3044,manipur,6725713.750536856,-1700184.1955532636,0,background
3045,manipur,6711978.2641568715,-1611616.9025972267,0,background
3046,manipur,6751392.83744083,-1572663.1104224168,0,background
3047,manipur,6642190.813662535,-1739435.581021458,0,background
3048,manipur,6745831.520225028,-1642737.0925197206,0,background
3049,manipur,6630953.0215822635,-1643631.781520932,0,background
3050,manipur,6748785.67222329,-1574445.7397190053,0,background
3051,manipur,6648921.6782579,-1605516.4085886367,0,background
3052,manipur,6746560.850698554,-1651089.5458763186,0,background
3053,manipur,6663734.149988466,-1651715.8591000922,0,background
3054,manipur,6613604.071911719,-1698237.400522644,0,background
3055,manipur,6673835.64996693,-1658391.3552265472,0,background
3056,manipur,6751557.068732125,-1665131.1637241135,0,background
3057,manipur,6681307.122729805,-1647416.5127863907,0,background
3058,manipur,6684200.7631459925,-1642462.455266173,0,background
3059,manipur,6726332.983520482,-1578916.3257172273,0,background
3060,manipur,6673521.114417295,-1584412.736497297,0,background
3061,manipur,6713918.324542159,-1696312.8975725395,0,background
3062,manipur,6649405.6401906,-1592232.2532219708,0,background
3063,manipur,6711190.865479738,-1660755.596201904,0,background
3064,manipur,6665642.393721516,-1685353.5880969602,0,background
3065,manipur,6719260.389984904,-1584997.8700445632,0,background
3066,manipur,6731473.031244939,-1645898.5782337752,0,background
3067,manipur,6727075.291122741,-1643780.0435622109,0,background
3068,manipur,6637063.666258227,-1741618.0714617216,0,background
3069,manipur,6739735.348613626,-1643112.9295346348,0,background
3070,manipur,6635877.7875871025,-1614474.0660369433,0,background
3071,manipur,6630601.239061106,-1631188.8125646315,0,background
3072,manipur,6675712.963367714,-1644478.116513944,0,background
3073,manipur,6655068.2103067795,-1634048.6494264144,0,background
3074,manipur,6695105.554735688,-1659372.865139545,0,background
3075,manipur,6647668.156376691,-1647388.9075339765,0,background
3076,manipur,6602355.080753792,-1691128.9575806793,0,background
3077,manipur,6659710.051050079,-1650562.9698997592,0,background
3078,manipur,6714674.404679163,-1646542.424069835,0,background
3079,manipur,6749080.611157213,-1638974.6591771122,0,background
3080,manipur,6617162.203100782,-1626369.0904185397,0,background
3081,manipur,6653969.362132774,-1644136.9687558485,0,background
3082,manipur,6662056.640753293,-1665053.2273199754,0,background
3083,manipur,6602605.583161822,-1680920.785690331,0,background
3084,manipur,6697111.770843981,-1605728.3966561432,0,background
3085,manipur,6673447.777417058,-1723716.0781509771,0,background
3086,manipur,6688077.479301278,-1612559.7713330842,0,background
3087,manipur,6730487.7430314105,-1650401.3165854288,0,background
3088,manipur,6715887.358803875,-1608633.5354559452,0,background
3089,manipur,6681087.894753896,-1692197.9105647192,0,background
3090,manipur,6654218.74055415,-1604667.906259733,0,background
3091,manipur,6671443.137060449,-1590572.6554255346,0,background
3092,manipur,6750814.9736994235,-1614291.139146605,0,background
3093,manipur,6703309.077981239,-1672962.9617209889,0,background
3094,manipur,6619229.940700451,-1632761.133297138,0,background
3095,manipur,6683775.589390031,-1646017.9700664983,0,background
3096,manipur,6628925.4118426135,-1638334.838804839,0,background
3097,manipur,6590464.145573376,-1694403.7455470513,0,background
3098,manipur,6686855.880703264,-1668864.1877859763,0,background
3099,manipur,6681873.37380344,-1663448.147251845,0,background
3100,manipur,6727690.976970237,-1643656.2013484286,0,background
3101,manipur,6726090.111690492,-1609067.008343303,0,background
3102,manipur,6682388.862355269,-1677474.7499172103,0,background
3103,manipur,6714659.790966714,-1609358.667132805,0,background
3104,manipur,6602448.822933704,-1678840.8022181946,0,background
3105,manipur,6686063.018700512,-1706673.8173891495,0,background
3106,manipur,6719108.642927396,-1624432.3554612088,0,background
3107,manipur,6643863.764917589,-1599576.1955272274,0,background
3108,manipur,6666334.108357537,-1594338.295220582,0,background
3109,manipur,6693172.412533717,-1668683.4123081102,0,background
3110,manipur,6750661.144716329,-1612832.945285586,0,background
3111,manipur,6630626.550924383,-1741036.1107560415,0,background
3112,manipur,6685640.352577292,-1647038.4216191696,0,background
3113,manipur,6749317.758551065,-1665740.2254134193,0,background
3114,manipur,6724590.111183803,-1650813.557790617,0,background
3115,manipur,6728044.09314281,-1606418.0979083725,0,background
3116,manipur,6669281.384426198,-1581306.106251801,0,background
3117,manipur,6676450.723029096,-1583941.8680896633,0,background
3118,manipur,6684321.587829976,-1664206.964814982,0,background
3119,manipur,6683008.277543978,-1715830.335339557,0,background
3120,manipur,6621264.233759318,-1720778.0189371067,0,background
3121,manipur,6602827.754765938,-1686689.1195705328,0,background
3122,manipur,6631562.413287892,-1681532.7823966297,0,background
3123,manipur,6661930.665441062,-1647527.0685587546,0,background
3124,manipur,6718362.315876888,-1604137.8234386516,0,background
3125,manipur,6684268.963667181,-1651227.2683876236,0,background
3126,manipur,6731460.026687874,-1652441.2958800134,0,background
3127,manipur,6682981.0512697315,-1579917.680232649,0,background
3128,manipur,6641427.165074135,-1659026.1837865766,0,background
3129,manipur,6729420.78258281,-1655122.3127359345,0,background
3130,manipur,6752233.62925252,-1574811.9310222033,0,background
3131,manipur,6691722.371631019,-1710676.1329079596,0,background
3132,manipur,6737792.7478263425,-1654083.8103820828,0,background
3133,manipur,6626273.324235601,-1742543.557617854,0,background
3134,manipur,6682963.653785171,-1701495.611532929,0,background
3135,manipur,6590195.722137411,-1695230.9722404317,0,background
3136,manipur,6624461.201075059,-1634011.6051580538,0,background
3137,manipur,6717551.196701937,-1615551.0575123264,0,background
3138,manipur,6742847.268451309,-1649007.3745979492,0,background
3139,manipur,6637610.111185721,-1624142.599317984,0,background
3140,manipur,6612241.974372913,-1702177.4639201467,0,background
3141,manipur,6651711.630890481,-1587920.1939807266,0,background
3142,manipur,6613440.660875985,-1698423.6966715842,0,background
3143,manipur,6671194.895354247,-1611178.728591346,0,background
3144,manipur,6627922.147908085,-1739990.8438569985,0,background
3145,manipur,6734420.294182981,-1650992.874072007,0,background
3146,manipur,6657813.902200083,-1594009.4576166996,0,background
3147,manipur,6624787.227314743,-1700700.8281986022,0,background
3148,manipur,6653287.92962855,-1654516.7402483188,0,background
3149,manipur,6626681.947258219,-1647205.9209616208,0,background
3150,manipur,6650487.951298194,-1670794.9143622804,0,background
3151,manipur,6739397.3299272405,-1583923.4601641328,0,background
3152,manipur,6637165.297755319,-1625120.595656264,0,background
3153,manipur,6749126.918922421,-1701118.1737098882,0,background
3154,manipur,6719422.752845391,-1608728.1929437593,0,background
3155,manipur,6667922.531963964,-1581780.227863551,0,background
3156,manipur,6621617.071474865,-1640998.5492472963,0,background
3157,manipur,6654408.609077143,-1655127.4930552647,0,background
3158,manipur,6650268.880972172,-1666722.886377443,0,background
3159,manipur,6712568.630699067,-1695150.7267600242,0,background
3160,manipur,6628611.966413911,-1639728.5354833095,0,background
3161,manipur,6738998.642160574,-1651310.4310552164,0,background
3162,manipur,6684302.569951661,-1720019.8673635966,0,background
3163,manipur,6748795.731313245,-1651923.841451789,0,background
3164,manipur,6650664.446937418,-1595779.7517251535,0,background
3165,manipur,6648757.528269853,-1589684.8970238643,0,background
3166,manipur,6721955.3666209085,-1590537.3210055071,0,background
3167,manipur,6737147.971850235,-1695973.1186390445,0,background
3168,manipur,6680031.632749316,-1576908.6818069248,0,background
3169,manipur,6683171.818940784,-1665075.688844666,0,background
3170,manipur,6641827.152524394,-1630653.2639741292,0,background
3171,manipur,6756895.084279271,-1583198.0045128192,0,background
3172,manipur,6704168.153571827,-1669597.090064209,0,background
3173,manipur,6677101.568177155,-1648728.4524966914,0,background
3174,manipur,6735530.993962849,-1636101.36726239,0,background
3175,manipur,6646829.331696983,-1652082.5604795623,0,background
3176,manipur,6608019.057408714,-1699503.9274439318,0,background
3177,manipur,6613156.235958114,-1628555.026622652,0,background
3178,manipur,6688665.044108831,-1644288.757237626,0,background
3179,manipur,6709311.9919511005,-1604516.4180435718,0,background
3180,manipur,6718734.7576279845,-1602896.6467452096,0,background
3181,manipur,6599567.453169557,-1681580.6472598428,0,background
3182,manipur,6720247.205214254,-1604863.5868379604,0,background
3183,manipur,6687465.271635616,-1635419.6516716336,0,background
3184,manipur,6692132.718562359,-1640689.4546062488,0,background
3185,manipur,6667950.984695845,-1726702.0533274398,0,background
3186,manipur,6674613.898856157,-1670484.0240199098,0,background
3187,manipur,6635296.721434929,-1676493.8790299871,0,background
3188,manipur,6677092.964179646,-1585990.1878873883,0,background
3189,manipur,6718075.137529985,-1660238.8019290224,0,background
3190,manipur,6742891.530090991,-1636144.710839472,0,background
3191,manipur,6684925.914921529,-1584809.7996728886,0,background
3192,manipur,6679520.459110965,-1662466.516025723,0,background
3193,manipur,6684155.219870818,-1659830.2144748427,0,background
3194,manipur,6627193.802407347,-1743215.9031838742,0,background
3195,manipur,6615823.5370667,-1705319.6332649495,0,background
3196,manipur,6713895.115729483,-1697266.3873264487,0,background
3197,manipur,6636563.039727505,-1661085.743661922,0,background
3198,manipur,6727769.175571174,-1577593.1886939667,0,background
3199,manipur,6649552.181466698,-1606851.7328741027,0,background
3200,manipur,6626665.353493442,-1741753.0701080232,0,background
3201,manipur,6741735.506480324,-1647985.3066181757,0,background
3202,manipur,6696488.185668138,-1710508.9705926068,0,background
3203,manipur,6620890.582244603,-1675258.015177843,0,background
3204,manipur,6618259.853802446,-1701523.2545916133,0,background
3205,manipur,6686792.2533822395,-1658807.109706977,0,background
3206,manipur,6691531.067218633,-1663535.0716694528,0,background
3207,manipur,6698722.646464074,-1714834.4663646736,0,background
3208,manipur,6695913.980736021,-1594064.9804167943,0,background
3209,manipur,6689954.429499864,-1652986.2607845739,0,background
3210,manipur,6718505.805452494,-1622490.3884217958,0,background
3211,manipur,6676924.631347692,-1583414.0673712625,0,background
3212,manipur,6629001.109206044,-1675410.5269477295,0,background
3213,manipur,6742112.174650638,-1635563.8891984222,0,background
3214,manipur,6667496.10893315,-1582892.2073861011,0,background
3215,manipur,6650310.5111062825,-1649498.5041816353,0,background
3216,manipur,6682725.529069857,-1691005.9891626246,0,background
3217,manipur,6673759.188461774,-1723485.1514630062,0,background
3218,manipur,6649179.602102795,-1644953.1357883208,0,background
3219,manipur,6690463.069841258,-1670909.30720456,0,background
3220,manipur,6707280.700146768,-1647109.6441584066,0,background
3221,manipur,6688423.142797451,-1646972.0434517057,0,background
3222,manipur,6700452.693495664,-1595085.6147595053,0,background
3223,manipur,6656873.861772642,-1629196.8895952664,0,background
3224,manipur,6657362.1004592655,-1654614.140587626,0,background
3225,manipur,6671739.490247449,-1723816.1762385524,0,background
3226,manipur,6632473.765316894,-1629109.4335304913,0,background
3227,manipur,6739084.782170966,-1635163.8521551827,0,background
3228,manipur,6735520.753344606,-1638932.9368905763,0,background
3229,manipur,6646556.430479298,-1652436.1212530797,0,background
3230,manipur,6686310.688664759,-1715694.6593424561,0,background
3231,manipur,6684960.433044985,-1657605.798685879,0,background
3232,manipur,6689034.727261907,-1613403.126547099,0,background
3233,manipur,6621587.082702121,-1687371.7573896954,0,background
3234,manipur,6669082.476308476,-1583907.0935307571,0,background
3235,manipur,6684024.4800466355,-1695415.7454717609,0,background
3236,manipur,6639582.579512635,-1632495.8460451905,0,background
